ID_Orden,ID_Equipo,Fecha,Tipo_Mantenimiento,Costo_Mantenimiento,Duracion_Horas,Ubicacion,Tipo_Equipo,Fabricante,Modelo,Potencia_kW,Horas_Recomendadas_Revision,ID_Registro,Temperatura_C,Vibracion_mm_s,Horas_Operativas,Tiempo_Hasta_Fallo,Impacto_Temp_Vibracion
3762,351,2020-06-05 17:00:00,Correctivo,3530.81,34,Planta Oeste,Motor,GE,Z300,1847,6908,,122.97,3.5949999999999998,50710.0,7.0,442.07714999999996
4593,351,2020-07-10 08:00:00,Preventivo,6252.1,25,Planta Sur,Motor,GE,Z300,1847,6908,,122.97,3.5949999999999998,50710.0,831.0,442.07714999999996
5818,351,2020-08-30 09:00:00,Correctivo,3474.36,4,Planta Sur,Motor,GE,Z300,1847,6908,,122.97,3.5949999999999998,50710.0,1225.0,442.07714999999996
6300,351,2020-09-19 11:00:00,Preventivo,2575.48,38,Planta Sur,Motor,GE,Z300,1847,6908,,122.97,3.5949999999999998,50710.0,482.0,442.07714999999996
6554,351,2020-09-30 01:00:00,Preventivo,4471.91,5,Planta Este,Motor,GE,Z300,1847,6908,,122.97,3.5949999999999998,50710.0,254.0,442.07714999999996
7009,351,2020-10-19 00:00:00,Preventivo,8398.25,38,Planta Sur,Motor,GE,Z300,1847,6908,,122.97,3.5949999999999998,50710.0,455.0,442.07714999999996
7284,351,2020-10-30 11:00:00,Correctivo,3169.61,5,Planta Este,Motor,GE,Z300,1847,6908,,122.97,3.5949999999999998,50710.0,275.0,442.07714999999996
7946,351,2020-11-27 01:00:00,Correctivo,6658.65,16,Planta Norte,Motor,GE,Z300,1847,6908,,122.97,3.5949999999999998,50710.0,662.0,442.07714999999996
9610,351,2021-02-04 09:00:00,Correctivo,6430.32,45,Planta Norte,Motor,GE,Z300,1847,6908,,122.97,3.5949999999999998,50710.0,1664.0,442.07714999999996
9944,351,2021-02-18 07:00:00,Preventivo,2730.6,22,Planta Sur,Motor,GE,Z300,1847,6908,,122.97,3.5949999999999998,50710.0,334.0,442.07714999999996
496,352,2020-01-21 15:00:00,Preventivo,9619.06,24,Planta Este,Motor,GE,Y200,4181,7346,,122.97,3.5949999999999998,50710.0,,442.07714999999996
561,352,2020-01-24 08:00:00,Correctivo,5115.85,1,Planta Oeste,Motor,GE,Y200,4181,7346,,122.97,3.5949999999999998,50710.0,65.0,442.07714999999996
728,352,2020-01-31 07:00:00,Correctivo,902.06,45,Planta Sur,Motor,GE,Y200,4181,7346,,122.97,3.5949999999999998,50710.0,167.0,442.07714999999996
754,352,2020-02-01 09:00:00,Correctivo,9931.39,4,Planta Este,Motor,GE,Y200,4181,7346,,122.97,3.5949999999999998,50710.0,26.0,442.07714999999996
1935,352,2020-03-21 14:00:00,Correctivo,7305.89,45,Planta Este,Motor,GE,Y200,4181,7346,,122.97,3.5949999999999998,50710.0,1181.0,442.07714999999996
2220,352,2020-04-02 11:00:00,Preventivo,532.16,44,Planta Sur,Motor,GE,Y200,4181,7346,,122.97,3.5949999999999998,50710.0,285.0,442.07714999999996
2273,352,2020-04-04 16:00:00,Correctivo,9297.05,41,Planta Oeste,Motor,GE,Y200,4181,7346,,122.97,3.5949999999999998,50710.0,53.0,442.07714999999996
3635,352,2020-05-31 10:00:00,Correctivo,957.27,41,Planta Sur,Motor,GE,Y200,4181,7346,,122.97,3.5949999999999998,50710.0,1362.0,442.07714999999996
3866,352,2020-06-10 01:00:00,Preventivo,4289.4,4,Planta Norte,Motor,GE,Y200,4181,7346,,122.97,3.5949999999999998,50710.0,231.0,442.07714999999996
4327,352,2020-06-29 06:00:00,Preventivo,9976.11,36,Planta Este,Motor,GE,Y200,4181,7346,,122.97,3.5949999999999998,50710.0,461.0,442.07714999999996
4722,352,2020-07-15 17:00:00,Correctivo,1381.9,40,Planta Este,Motor,GE,Y200,4181,7346,,122.97,3.5949999999999998,50710.0,395.0,442.07714999999996
4994,352,2020-07-27 01:00:00,Preventivo,8911.81,28,Planta Oeste,Motor,GE,Y200,4181,7346,,122.97,3.5949999999999998,50710.0,272.0,442.07714999999996
5019,352,2020-07-28 02:00:00,Preventivo,4689.92,18,Planta Sur,Motor,GE,Y200,4181,7346,,122.97,3.5949999999999998,50710.0,25.0,442.07714999999996
5047,352,2020-07-29 06:00:00,Correctivo,4371.75,1,Planta Este,Motor,GE,Y200,4181,7346,,122.97,3.5949999999999998,50710.0,28.0,442.07714999999996
5318,352,2020-08-09 13:00:00,Preventivo,866.67,35,Planta Sur,Motor,GE,Y200,4181,7346,,122.97,3.5949999999999998,50710.0,271.0,442.07714999999996
7925,352,2020-11-26 04:00:00,Correctivo,1726.74,1,Planta Norte,Motor,GE,Y200,4181,7346,,122.97,3.5949999999999998,50710.0,2607.0,442.07714999999996
9943,352,2021-02-18 06:00:00,Correctivo,8954.02,4,Planta Sur,Motor,GE,Y200,4181,7346,,122.97,3.5949999999999998,50710.0,2018.0,442.07714999999996
1157,353,2020-02-18 04:00:00,Preventivo,9375.72,12,Planta Oeste,Transformador,GE,Z300,197,2270,,122.97,3.5949999999999998,50710.0,,442.07714999999996
1207,353,2020-02-20 06:00:00,Correctivo,3894.79,34,Planta Oeste,Transformador,GE,Z300,197,2270,,122.97,3.5949999999999998,50710.0,50.0,442.07714999999996
1388,353,2020-02-27 19:00:00,Preventivo,2016.96,9,Planta Norte,Transformador,GE,Z300,197,2270,,122.97,3.5949999999999998,50710.0,181.0,442.07714999999996
1909,353,2020-03-20 12:00:00,Correctivo,1802.25,47,Planta Sur,Transformador,GE,Z300,197,2270,,122.97,3.5949999999999998,50710.0,521.0,442.07714999999996
1912,353,2020-03-20 15:00:00,Preventivo,4700.43,22,Planta Oeste,Transformador,GE,Z300,197,2270,,122.97,3.5949999999999998,50710.0,3.0,442.07714999999996
2470,353,2020-04-12 21:00:00,Correctivo,9567.78,32,Planta Norte,Transformador,GE,Z300,197,2270,,122.97,3.5949999999999998,50710.0,558.0,442.07714999999996
3429,353,2020-05-22 20:00:00,Correctivo,7255.14,7,Planta Oeste,Transformador,GE,Z300,197,2270,,122.97,3.5949999999999998,50710.0,959.0,442.07714999999996
3947,353,2020-06-13 10:00:00,Preventivo,8947.44,36,Planta Este,Transformador,GE,Z300,197,2270,,122.97,3.5949999999999998,50710.0,518.0,442.07714999999996
4571,353,2020-07-09 10:00:00,Correctivo,4157.19,4,Planta Este,Transformador,GE,Z300,197,2270,,122.97,3.5949999999999998,50710.0,624.0,442.07714999999996
4662,353,2020-07-13 05:00:00,Preventivo,4918.395,3,Planta Sur,Transformador,GE,Z300,197,2270,,122.97,3.5949999999999998,50710.0,91.0,442.07714999999996
4838,353,2020-07-20 13:00:00,Preventivo,2116.95,26,Planta Oeste,Transformador,GE,Z300,197,2270,,122.97,3.5949999999999998,50710.0,176.0,442.07714999999996
5506,353,2020-08-17 09:00:00,Correctivo,4901.52,1,Planta Norte,Transformador,GE,Z300,197,2270,,122.97,3.5949999999999998,50710.0,668.0,442.07714999999996
5855,353,2020-08-31 22:00:00,Correctivo,4958.96,21,Planta Sur,Transformador,GE,Z300,197,2270,,122.97,3.5949999999999998,50710.0,349.0,442.07714999999996
5866,353,2020-09-01 09:00:00,Correctivo,5152.4,3,Planta Sur,Transformador,GE,Z300,197,2270,,122.97,3.5949999999999998,50710.0,11.0,442.07714999999996
6040,353,2020-09-08 15:00:00,Preventivo,6978.41,36,Planta Oeste,Transformador,GE,Z300,197,2270,,122.97,3.5949999999999998,50710.0,174.0,442.07714999999996
7056,353,2020-10-20 23:00:00,Correctivo,5362.7,1,Planta Oeste,Transformador,GE,Z300,197,2270,,122.97,3.5949999999999998,50710.0,1016.0,442.07714999999996
7317,353,2020-10-31 20:00:00,Preventivo,1085.54,16,Planta Norte,Transformador,GE,Z300,197,2270,,122.97,3.5949999999999998,50710.0,261.0,442.07714999999996
7645,353,2020-11-14 12:00:00,Correctivo,1203.61,43,Planta Sur,Transformador,GE,Z300,197,2270,,122.97,3.5949999999999998,50710.0,328.0,442.07714999999996
7799,353,2020-11-20 22:00:00,Preventivo,7716.99,2,Planta Oeste,Transformador,GE,Z300,197,2270,,122.97,3.5949999999999998,50710.0,154.0,442.07714999999996
8347,353,2020-12-13 18:00:00,Preventivo,1703.55,46,Planta Este,Transformador,GE,Z300,197,2270,,122.97,3.5949999999999998,50710.0,548.0,442.07714999999996
8496,353,2020-12-19 23:00:00,Preventivo,5212.65,23,Planta Sur,Transformador,GE,Z300,197,2270,,122.97,3.5949999999999998,50710.0,149.0,442.07714999999996
8585,353,2020-12-23 16:00:00,Preventivo,4615.71,12,Planta Este,Transformador,GE,Z300,197,2270,,122.97,3.5949999999999998,50710.0,89.0,442.07714999999996
1368,354,2020-02-26 23:00:00,Preventivo,6856.04,24,Planta Oeste,Compresor,Schneider,Z300,4929,9926,,122.97,3.5949999999999998,50710.0,,442.07714999999996
2250,354,2020-04-03 17:00:00,Correctivo,2624.62,47,Planta Sur,Compresor,Schneider,Z300,4929,9926,,122.97,3.5949999999999998,50710.0,882.0,442.07714999999996
2350,354,2020-04-07 21:00:00,Correctivo,8715.09,13,Planta Sur,Compresor,Schneider,Z300,4929,9926,,122.97,3.5949999999999998,50710.0,100.0,442.07714999999996
2682,354,2020-04-21 17:00:00,Correctivo,2238.64,12,Planta Norte,Compresor,Schneider,Z300,4929,9926,,122.97,3.5949999999999998,50710.0,332.0,442.07714999999996
2892,354,2020-04-30 11:00:00,Correctivo,2626.31,40,Planta Este,Compresor,Schneider,Z300,4929,9926,,122.97,3.5949999999999998,50710.0,210.0,442.07714999999996
3919,354,2020-06-12 06:00:00,Preventivo,5542.84,32,Planta Sur,Compresor,Schneider,Z300,4929,9926,,122.97,3.5949999999999998,50710.0,1027.0,442.07714999999996
6121,354,2020-09-12 00:00:00,Correctivo,4662.57,19,Planta Este,Compresor,Schneider,Z300,4929,9926,,122.97,3.5949999999999998,50710.0,2202.0,442.07714999999996
6370,354,2020-09-22 09:00:00,Preventivo,2146.8,33,Planta Norte,Compresor,Schneider,Z300,4929,9926,,122.97,3.5949999999999998,50710.0,249.0,442.07714999999996
6441,354,2020-09-25 08:00:00,Correctivo,8302.67,33,Planta Oeste,Compresor,Schneider,Z300,4929,9926,,122.97,3.5949999999999998,50710.0,71.0,442.07714999999996
6668,354,2020-10-04 19:00:00,Correctivo,7701.5,34,Planta Norte,Compresor,Schneider,Z300,4929,9926,,122.97,3.5949999999999998,50710.0,227.0,442.07714999999996
7184,354,2020-10-26 07:00:00,Correctivo,671.8,5,Planta Oeste,Compresor,Schneider,Z300,4929,9926,,122.97,3.5949999999999998,50710.0,516.0,442.07714999999996
7244,354,2020-10-28 19:00:00,Preventivo,4196.34,30,Planta Sur,Compresor,Schneider,Z300,4929,9926,,122.97,3.5949999999999998,50710.0,60.0,442.07714999999996
7492,354,2020-11-08 03:00:00,Correctivo,1820.93,26,Planta Este,Compresor,Schneider,Z300,4929,9926,,122.97,3.5949999999999998,50710.0,248.0,442.07714999999996
7667,354,2020-11-15 10:00:00,Preventivo,7405.43,36,Planta Sur,Compresor,Schneider,Z300,4929,9926,,122.97,3.5949999999999998,50710.0,175.0,442.07714999999996
7961,354,2020-11-27 16:00:00,Preventivo,1719.28,44,Planta Norte,Compresor,Schneider,Z300,4929,9926,,122.97,3.5949999999999998,50710.0,294.0,442.07714999999996
8341,354,2020-12-13 12:00:00,Correctivo,7701.32,27,Planta Este,Compresor,Schneider,Z300,4929,9926,,122.97,3.5949999999999998,50710.0,380.0,442.07714999999996
8549,354,2020-12-22 04:00:00,Correctivo,6747.94,21,Planta Sur,Compresor,Schneider,Z300,4929,9926,,122.97,3.5949999999999998,50710.0,208.0,442.07714999999996
9565,354,2021-02-02 12:00:00,Correctivo,9071.98,30,Planta Oeste,Compresor,Schneider,Z300,4929,9926,,122.97,3.5949999999999998,50710.0,1016.0,442.07714999999996
9895,354,2021-02-16 06:00:00,Preventivo,788.23,21,Planta Este,Compresor,Schneider,Z300,4929,9926,,122.97,3.5949999999999998,50710.0,330.0,442.07714999999996
1435,355,2020-02-29 18:00:00,Preventivo,2488.24,24,Planta Norte,Generador,GE,X100,79,2171,,122.97,3.5949999999999998,50710.0,,442.07714999999996
2187,355,2020-04-01 02:00:00,Correctivo,6305.58,21,Planta Sur,Generador,GE,X100,79,2171,,122.97,3.5949999999999998,50710.0,752.0,442.07714999999996
3156,355,2020-05-11 11:00:00,Correctivo,2033.94,4,Planta Este,Generador,GE,X100,79,2171,,122.97,3.5949999999999998,50710.0,969.0,442.07714999999996
3190,355,2020-05-12 21:00:00,Correctivo,9273.54,35,Planta Norte,Generador,GE,X100,79,2171,,122.97,3.5949999999999998,50710.0,34.0,442.07714999999996
4186,355,2020-06-23 09:00:00,Preventivo,9694.56,25,Planta Este,Generador,GE,X100,79,2171,,122.97,3.5949999999999998,50710.0,996.0,442.07714999999996
5292,355,2020-08-08 11:00:00,Preventivo,8242.74,36,Planta Oeste,Generador,GE,X100,79,2171,,122.97,3.5949999999999998,50710.0,1106.0,442.07714999999996
6420,355,2020-09-24 11:00:00,Preventivo,3751.73,42,Planta Este,Generador,GE,X100,79,2171,,122.97,3.5949999999999998,50710.0,1128.0,442.07714999999996
7075,355,2020-10-21 18:00:00,Preventivo,6285.35,25,Planta Sur,Generador,GE,X100,79,2171,,122.97,3.5949999999999998,50710.0,655.0,442.07714999999996
7823,355,2020-11-21 22:00:00,Correctivo,2173.36,32,Planta Oeste,Generador,GE,X100,79,2171,,122.97,3.5949999999999998,50710.0,748.0,442.07714999999996
8700,355,2020-12-28 11:00:00,Preventivo,4710.24,41,Planta Sur,Generador,GE,X100,79,2171,,122.97,3.5949999999999998,50710.0,877.0,442.07714999999996
9437,355,2021-01-28 04:00:00,Preventivo,6250.33,4,Planta Norte,Generador,GE,X100,79,2171,,122.97,3.5949999999999998,50710.0,737.0,442.07714999999996
307,356,2020-01-13 18:00:00,Preventivo,2562.51,39,Planta Oeste,Transformador,ABB,Y200,474,6101,,122.97,3.5949999999999998,50710.0,,442.07714999999996
922,356,2020-02-08 09:00:00,Correctivo,6190.74,44,Planta Sur,Transformador,ABB,Y200,474,6101,,122.97,3.5949999999999998,50710.0,615.0,442.07714999999996
1000,356,2020-02-11 15:00:00,Preventivo,5771.68,11,Planta Sur,Transformador,ABB,Y200,474,6101,,122.97,3.5949999999999998,50710.0,78.0,442.07714999999996
1037,356,2020-02-13 04:00:00,Preventivo,5145.63,40,Planta Oeste,Transformador,ABB,Y200,474,6101,,122.97,3.5949999999999998,50710.0,37.0,442.07714999999996
1731,356,2020-03-13 02:00:00,Correctivo,9053.17,30,Planta Oeste,Transformador,ABB,Y200,474,6101,,122.97,3.5949999999999998,50710.0,694.0,442.07714999999996
1833,356,2020-03-17 08:00:00,Correctivo,4165.21,9,Planta Oeste,Transformador,ABB,Y200,474,6101,,122.97,3.5949999999999998,50710.0,102.0,442.07714999999996
2012,356,2020-03-24 19:00:00,Preventivo,4094.27,41,Planta Norte,Transformador,ABB,Y200,474,6101,,122.97,3.5949999999999998,50710.0,179.0,442.07714999999996
2426,356,2020-04-11 01:00:00,Correctivo,7601.03,10,Planta Norte,Transformador,ABB,Y200,474,6101,,122.97,3.5949999999999998,50710.0,414.0,442.07714999999996
2895,356,2020-04-30 14:00:00,Preventivo,2069.2,46,Planta Sur,Transformador,ABB,Y200,474,6101,,122.97,3.5949999999999998,50710.0,469.0,442.07714999999996
3428,356,2020-05-22 19:00:00,Correctivo,9995.88,5,Planta Oeste,Transformador,ABB,Y200,474,6101,,122.97,3.5949999999999998,50710.0,533.0,442.07714999999996
3587,356,2020-05-29 10:00:00,Preventivo,1352.17,38,Planta Oeste,Transformador,ABB,Y200,474,6101,,122.97,3.5949999999999998,50710.0,159.0,442.07714999999996
3928,356,2020-06-12 15:00:00,Correctivo,2346.6,28,Planta Este,Transformador,ABB,Y200,474,6101,,122.97,3.5949999999999998,50710.0,341.0,442.07714999999996
4231,356,2020-06-25 06:00:00,Correctivo,7720.14,36,Planta Sur,Transformador,ABB,Y200,474,6101,,122.97,3.5949999999999998,50710.0,303.0,442.07714999999996
4303,356,2020-06-28 06:00:00,Preventivo,7487.94,40,Planta Sur,Transformador,ABB,Y200,474,6101,,122.97,3.5949999999999998,50710.0,72.0,442.07714999999996
4530,356,2020-07-07 17:00:00,Preventivo,2900.12,30,Planta Sur,Transformador,ABB,Y200,474,6101,,122.97,3.5949999999999998,50710.0,227.0,442.07714999999996
4941,356,2020-07-24 20:00:00,Preventivo,932.57,26,Planta Este,Transformador,ABB,Y200,474,6101,,122.97,3.5949999999999998,50710.0,411.0,442.07714999999996
6514,356,2020-09-28 09:00:00,Correctivo,2331.13,38,Planta Este,Transformador,ABB,Y200,474,6101,,122.97,3.5949999999999998,50710.0,1573.0,442.07714999999996
6743,356,2020-10-07 22:00:00,Preventivo,2557.9,28,Planta Sur,Transformador,ABB,Y200,474,6101,,122.97,3.5949999999999998,50710.0,229.0,442.07714999999996
6890,356,2020-10-14 01:00:00,Correctivo,9930.75,10,Planta Sur,Transformador,ABB,Y200,474,6101,,122.97,3.5949999999999998,50710.0,147.0,442.07714999999996
8149,356,2020-12-05 12:00:00,Preventivo,9303.74,17,Planta Sur,Transformador,ABB,Y200,474,6101,,122.97,3.5949999999999998,50710.0,1259.0,442.07714999999996
8223,356,2020-12-08 14:00:00,Preventivo,469.96,1,Planta Sur,Transformador,ABB,Y200,474,6101,,122.97,3.5949999999999998,50710.0,74.0,442.07714999999996
8307,356,2020-12-12 02:00:00,Correctivo,8362.87,14,Planta Sur,Transformador,ABB,Y200,474,6101,,122.97,3.5949999999999998,50710.0,84.0,442.07714999999996
8390,356,2020-12-15 13:00:00,Correctivo,7310.62,4,Planta Norte,Transformador,ABB,Y200,474,6101,,122.97,3.5949999999999998,50710.0,83.0,442.07714999999996
8601,356,2020-12-24 08:00:00,Preventivo,4253.19,41,Planta Oeste,Transformador,ABB,Y200,474,6101,,122.97,3.5949999999999998,50710.0,211.0,442.07714999999996
8792,356,2021-01-01 07:00:00,Preventivo,8846.98,31,Planta Sur,Transformador,ABB,Y200,474,6101,,122.97,3.5949999999999998,50710.0,191.0,442.07714999999996
8855,356,2021-01-03 22:00:00,Correctivo,3056.73,17,Planta Sur,Transformador,ABB,Y200,474,6101,,122.97,3.5949999999999998,50710.0,63.0,442.07714999999996
8986,356,2021-01-09 09:00:00,Correctivo,4687.24,34,Planta Sur,Transformador,ABB,Y200,474,6101,,122.97,3.5949999999999998,50710.0,131.0,442.07714999999996
9083,356,2021-01-13 10:00:00,Correctivo,8130.37,32,Planta Sur,Transformador,ABB,Y200,474,6101,,122.97,3.5949999999999998,50710.0,97.0,442.07714999999996
9430,356,2021-01-27 21:00:00,Correctivo,3970.89,34,Planta Este,Transformador,ABB,Y200,474,6101,,122.97,3.5949999999999998,50710.0,347.0,442.07714999999996
52,357,2020-01-03 03:00:00,Correctivo,9450.34,5,Planta Oeste,Compresor,Siemens,X100,236,5502,,122.97,3.5949999999999998,50710.0,,442.07714999999996
121,357,2020-01-06 00:00:00,Preventivo,682.86,6,Planta Sur,Compresor,Siemens,X100,236,5502,,122.97,3.5949999999999998,50710.0,69.0,442.07714999999996
334,357,2020-01-14 21:00:00,Preventivo,2991.82,28,Planta Este,Compresor,Siemens,X100,236,5502,,122.97,3.5949999999999998,50710.0,213.0,442.07714999999996
477,357,2020-01-20 20:00:00,Correctivo,5010.91,24,Planta Este,Compresor,Siemens,X100,236,5502,,122.97,3.5949999999999998,50710.0,143.0,442.07714999999996
796,357,2020-02-03 03:00:00,Correctivo,8117.44,38,Planta Oeste,Compresor,Siemens,X100,236,5502,,122.97,3.5949999999999998,50710.0,319.0,442.07714999999996
1936,357,2020-03-21 15:00:00,Correctivo,5206.08,13,Planta Este,Compresor,Siemens,X100,236,5502,,122.97,3.5949999999999998,50710.0,1140.0,442.07714999999996
1993,357,2020-03-24 00:00:00,Correctivo,333.54,7,Planta Sur,Compresor,Siemens,X100,236,5502,,122.97,3.5949999999999998,50710.0,57.0,442.07714999999996
2473,357,2020-04-13 00:00:00,Correctivo,3155.95,41,Planta Sur,Compresor,Siemens,X100,236,5502,,122.97,3.5949999999999998,50710.0,480.0,442.07714999999996
2675,357,2020-04-21 10:00:00,Preventivo,567.27,47,Planta Este,Compresor,Siemens,X100,236,5502,,122.97,3.5949999999999998,50710.0,202.0,442.07714999999996
2999,357,2020-05-04 22:00:00,Correctivo,8622.28,1,Planta Oeste,Compresor,Siemens,X100,236,5502,,122.97,3.5949999999999998,50710.0,324.0,442.07714999999996
3243,357,2020-05-15 02:00:00,Correctivo,3883.24,1,Planta Este,Compresor,Siemens,X100,236,5502,,122.97,3.5949999999999998,50710.0,244.0,442.07714999999996
3674,357,2020-06-02 01:00:00,Correctivo,5485.66,36,Planta Oeste,Compresor,Siemens,X100,236,5502,,122.97,3.5949999999999998,50710.0,431.0,442.07714999999996
3798,357,2020-06-07 05:00:00,Correctivo,2848.0,44,Planta Sur,Compresor,Siemens,X100,236,5502,,122.97,3.5949999999999998,50710.0,124.0,442.07714999999996
4515,357,2020-07-07 02:00:00,Preventivo,704.05,21,Planta Norte,Compresor,Siemens,X100,236,5502,,122.97,3.5949999999999998,50710.0,717.0,442.07714999999996
4842,357,2020-07-20 17:00:00,Preventivo,6873.44,28,Planta Sur,Compresor,Siemens,X100,236,5502,,122.97,3.5949999999999998,50710.0,327.0,442.07714999999996
4844,357,2020-07-20 19:00:00,Preventivo,4437.1,15,Planta Oeste,Compresor,Siemens,X100,236,5502,,122.97,3.5949999999999998,50710.0,2.0,442.07714999999996
5252,357,2020-08-06 19:00:00,Correctivo,9266.55,7,Planta Norte,Compresor,Siemens,X100,236,5502,,122.97,3.5949999999999998,50710.0,408.0,442.07714999999996
5345,357,2020-08-10 16:00:00,Preventivo,9592.04,20,Planta Norte,Compresor,Siemens,X100,236,5502,,122.97,3.5949999999999998,50710.0,93.0,442.07714999999996
5842,357,2020-08-31 09:00:00,Preventivo,4411.1,27,Planta Este,Compresor,Siemens,X100,236,5502,,122.97,3.5949999999999998,50710.0,497.0,442.07714999999996
8028,357,2020-11-30 11:00:00,Preventivo,5459.41,42,Planta Sur,Compresor,Siemens,X100,236,5502,,122.97,3.5949999999999998,50710.0,2186.0,442.07714999999996
8746,357,2020-12-30 09:00:00,Correctivo,3713.57,42,Planta Sur,Compresor,Siemens,X100,236,5502,,122.97,3.5949999999999998,50710.0,718.0,442.07714999999996
9874,357,2021-02-15 09:00:00,Preventivo,156.42,43,Planta Oeste,Compresor,Siemens,X100,236,5502,,122.97,3.5949999999999998,50710.0,1128.0,442.07714999999996
258,358,2020-01-11 17:00:00,Correctivo,2072.05,16,Planta Sur,Generador,GE,M400,2877,1870,,122.97,3.5949999999999998,50710.0,,442.07714999999996
479,358,2020-01-20 22:00:00,Preventivo,3689.57,33,Planta Norte,Generador,GE,M400,2877,1870,,122.97,3.5949999999999998,50710.0,221.0,442.07714999999996
887,358,2020-02-06 22:00:00,Correctivo,2765.01,5,Planta Norte,Generador,GE,M400,2877,1870,,122.97,3.5949999999999998,50710.0,408.0,442.07714999999996
1881,358,2020-03-19 08:00:00,Correctivo,4918.395,39,Planta Norte,Generador,GE,M400,2877,1870,,122.97,3.5949999999999998,50710.0,994.0,442.07714999999996
2269,358,2020-04-04 12:00:00,Correctivo,4692.61,47,Planta Norte,Generador,GE,M400,2877,1870,,122.97,3.5949999999999998,50710.0,388.0,442.07714999999996
3797,358,2020-06-07 04:00:00,Preventivo,6449.64,19,Planta Este,Generador,GE,M400,2877,1870,,122.97,3.5949999999999998,50710.0,1528.0,442.07714999999996
3804,358,2020-06-07 11:00:00,Correctivo,3042.69,13,Planta Este,Generador,GE,M400,2877,1870,,122.97,3.5949999999999998,50710.0,7.0,442.07714999999996
